gauge_diameter,absolute_angular_error,absolute_read_error,absolute_relative_read_error,reading_accuracy,iou,ocr_iou,ocr_accuracy,base_error_pixels,base_error,base_accuracy,min_error_pixels,min_error,min_accuracy,max_error_pixels,max_error,max_accuracy,needle_tip_error_pixels,needle_tip_error,needle_tip_accuracy
505,1.1096907101754425,0.008599999999999941,0.0021499999999999853,0.99785,0.8902676599305813,0.0,0.0,1.0,0.0019801980198019802,0.998019801980198,14.422205101855956,0.028558821983873182,0.9714411780161268,8.94427190999916,0.01771142952475081,0.9822885704752492,26.1725046566048,0.051826741894266934,0.948173258105733
505,2.2240784475953035,0.006599999999999939,0.0016499999999999848,0.9983500000000001,0.8902676599305813,0.0,0.0,1.0,0.0019801980198019802,0.998019801980198,12.529964086141668,0.024811810071567658,0.9751881899284324,7.615773105863909,0.015080738823492888,0.9849192611765071,22.80350850198276,0.04515546238016388,0.9548445376198361
507,0.3934317419514315,0.005400000000000071,0.0013500000000000179,0.99865,0.8920545746388443,0.0,0.0,1.0,0.0019723865877712033,0.9980276134122288,13.038404810405298,0.025716774773974948,0.9742832252260251,7.615773105863909,0.015021248729514613,0.9849787512704854,25.495097567963924,0.050286188496970266,0.9497138115030297
504,2.4429928523040587,0.021300000000000097,0.005325000000000024,0.994675,0.8867761452031115,0.0,0.0,1.4142135623730951,0.002805979290422808,0.9971940207095772,12.529964086141668,0.02486103985345569,0.9751389601465443,7.615773105863909,0.015110660924333151,0.9848893390756669,23.600847442411894,0.046827078258753756,0.9531729217412462
503,1.1112180613748421,0.019000000000000128,0.004750000000000032,0.99525,0.8850166687245339,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,12.206555615733702,0.024267506194301593,0.9757324938056984,8.06225774829855,0.016028345424052782,0.9839716545759473,24.08318915758459,0.04787910369301111,0.9521208963069889
503,0.8586198365116928,0.008799999999999919,0.0021999999999999797,0.9978,0.8867418474160047,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,13.601470508735444,0.027040696836452174,0.9729593031635478,8.54400374531753,0.016986090944965268,0.9830139090550347,24.758836806279895,0.04922233957510914,0.9507776604248909
503,0.9283763756838539,0.01089999999999991,0.0027249999999999774,0.997275,0.883492486313072,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,15.0,0.02982107355864811,0.9701789264413518,10.0,0.019880715705765408,0.9801192842942346,26.1725046566048,0.05203281243857813,0.9479671875614218
504,1.2602258511480073,0.008899999999999908,0.002224999999999977,0.9977750000000001,0.880275624461671,0.0,0.0,1.0,0.001984126984126984,0.998015873015873,13.601470508735444,0.026987044660189374,0.9730129553398106,8.06225774829855,0.01599654315138601,0.984003456848614,22.67156809750927,0.04498327003474061,0.9550167299652594
499,0.7027687032304897,0.0052000000000000934,0.0013000000000000234,0.9986999999999999,0.8730616339625354,0.0,0.0,1.4142135623730951,0.002834095315376944,0.9971659046846231,15.0,0.03006012024048096,0.969939879759519,8.54400374531753,0.017122251994624308,0.9828777480053756,24.041630560342615,0.04817962036140805,0.951820379638592
503,1.2084853559200468,0.01089999999999991,0.0027249999999999774,0.997275,0.8850166687245339,0.0,0.0,1.4142135623730951,0.002811557778077724,0.9971884422219223,11.180339887498949,0.02222731587971958,0.9777726841202804,7.615773105863909,0.015140701999729441,0.9848592980002706,24.041630560342615,0.0477964822273213,0.9522035177726786
500,1.3233283566451632,0.0026999999999999247,0.0006749999999999812,0.999325,0.8701171075260011,0.0,0.0,1.0,0.002,0.998,10.295630140987,0.020591260281974003,0.979408739718026,6.708203932499369,0.01341640786499874,0.9865835921350012,21.93171219946131,0.043863424398922615,0.9561365756010773
501,1.7471985786226725,0.0009999999999998899,0.00024999999999997247,0.99975,0.8720671190320471,0.0,0.0,1.0,0.001996007984031936,0.998003992015968,13.416407864998739,0.026779257215566343,0.9732207427844337,6.324555320336759,0.01262386291484383,0.9873761370851561,23.345235059857504,0.04659727556857785,0.9534027244314222
503,1.9165605137776538,0.015000000000000124,0.003750000000000031,0.99625,0.8850166687245339,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,12.529964086141668,0.024910465380003317,0.9750895346199967,7.615773105863909,0.015140701999729441,0.9848592980002706,24.839484696748443,0.04938267335337663,0.9506173266466234
501,1.4497812825614318,0.007900000000000018,0.0019750000000000045,0.9980249999999999,0.8849343540354776,0.0,0.0,1.0,0.001996007984031936,0.998003992015968,12.206555615733702,0.024364382466534336,0.9756356175334656,7.280109889280518,0.014531157463633768,0.9854688425363662,22.02271554554524,0.04395751605897253,0.9560424839410274
502,1.589761846658888,0.007000000000000117,0.0017500000000000293,0.99825,0.87851029504252,0.0,0.0,1.4142135623730951,0.002817158490783058,0.997182841509217,14.422205101855956,0.02872949223477282,0.9712705077652272,10.295630140987,0.02050922338842032,0.9794907766115797,24.839484696748443,0.0494810452126463,0.9505189547873537
501,1.0915095502571717,0.0026999999999999247,0.0006749999999999812,0.999325,0.8814977157673787,0.0,0.0,1.4142135623730951,0.0028227815616229442,0.997177218438377,10.816653826391969,0.021590127397987963,0.9784098726020121,5.0990195135927845,0.010177683659865837,0.9898223163401342,21.93171219946131,0.043775872653615384,0.9562241273463846
502,0.1371206046289899,0.001000000000000112,0.000250000000000028,0.9997499999999999,0.880020269391165,0.0,0.0,1.4142135623730951,0.002817158490783058,0.997182841509217,13.601470508735444,0.027094562766405268,0.9729054372335947,8.54400374531753,0.017019927779516993,0.982980072220483,24.08318915758459,0.0479744803935948,0.9520255196064052
501,0.9794401613186068,0.01079999999999992,0.00269999999999998,0.9973000000000001,0.8750538340066857,0.0,0.0,1.4142135623730951,0.0028227815616229442,0.997177218438377,15.811388300841896,0.03155965728710957,0.9684403427128905,10.295630140987,0.020550159962049903,0.9794498400379501,26.870057685088806,0.05363284967083594,0.9463671503291641
506,0.9292871202244726,0.019000000000000128,0.004750000000000032,0.99525,0.8805044322066862,0.0,0.0,0.0,0.0,1.0,11.661903789690601,0.023047240691088145,0.9769527593089119,10.0,0.019762845849802372,0.9802371541501976,24.08318915758459,0.04759523548929761,0.9524047645107024
503,1.3215824328188432,0.00770000000000004,0.00192500000000001,0.998075,0.8832914900330631,0.0,0.0,2.23606797749979,0.004445463175943916,0.995554536824056,14.422205101855956,0.02867237594802377,0.9713276240519763,10.295630140987,0.0204684495844672,0.9795315504155327,25.45584412271571,0.05060804000539903,0.949391959994601
503,1.5028252920367322,0.02089999999999992,0.00522499999999998,0.994775,0.88025429811669,0.0,0.0,1.4142135623730951,0.002811557778077724,0.9971884422219223,12.206555615733702,0.024267506194301593,0.9757324938056984,7.615773105863909,0.015140701999729441,0.9848592980002706,23.430749027719962,0.04658200601932398,0.9534179939806761
498,1.5119859613068627,0.014599999999999946,0.0036499999999999866,0.9963500000000001,0.8762192863316459,0.0,0.0,1.4142135623730951,0.002839786269825492,0.9971602137301745,14.422205101855956,0.028960251208546096,0.9710397487914539,9.848857801796104,0.0197768228951729,0.9802231771048271,26.248809496813376,0.05270845280484614,0.9472915471951538
500,0.823675267442951,0.0045999999999999375,0.0011499999999999844,0.99885,0.8686351187475303,0.0,0.0,1.0,0.002,0.998,11.661903789690601,0.023323807579381205,0.9766761924206188,8.94427190999916,0.01788854381999832,0.9821114561800017,23.345235059857504,0.04669047011971501,0.953309529880285
502,0.8471487811277001,0.011700000000000044,0.002925000000000011,0.9970749999999999,0.8832571922459563,0.0,0.0,1.4142135623730951,0.002817158490783058,0.997182841509217,13.601470508735444,0.027094562766405268,0.9729054372335947,8.06225774829855,0.016060274399001095,0.983939725600999,24.758836806279895,0.04932039204438226,0.9506796079556178
502,0.6660431199897658,0.008299999999999974,0.0020749999999999935,0.997925,0.8832571922459563,0.0,0.0,1.4142135623730951,0.002817158490783058,0.997182841509217,17.204650534085253,0.03427221221929334,0.9657277877807067,11.661903789690601,0.02323088404320837,0.9767691159567916,28.284271247461902,0.05634316981566116,0.9436568301843389
503,1.8986958519005697,0.010700000000000154,0.0026750000000000385,0.997325,0.880048071161754,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,10.295630140987,0.0204684495844672,0.9795315504155327,5.385164807134504,0.010706093055933407,0.9892939069440666,22.20360331117452,0.04414235250730521,0.9558576474926948
501,2.7357974381537957,0.011200000000000099,0.0028000000000000247,0.9972,0.8686539404839765,0.0,0.0,1.0,0.001996007984031936,0.998003992015968,12.36931687685298,0.02468925524321952,0.9753107447567805,7.280109889280518,0.014531157463633768,0.9854688425363662,22.67156809750927,0.04525263093315223,0.9547473690668478
502,1.1535688900349044,0.006399999999999961,0.0015999999999999903,0.9984,0.8832571922459563,0.0,0.0,2.23606797749979,0.004454318680278466,0.9955456813197215,13.601470508735444,0.027094562766405268,0.9729054372335947,8.94427190999916,0.017817274721113864,0.9821827252788862,26.1725046566048,0.05213646345937211,0.9478635365406279
503,1.6014953404641261,0.0013000000000000789,0.0003250000000000197,0.999675,0.881770278737413,0.0,0.0,1.4142135623730951,0.002811557778077724,0.9971884422219223,13.892443989449804,0.027619172941252094,0.972380827058748,9.848857801796104,0.019580234198401797,0.9804197658015982,26.248809496813376,0.05218451192209419,0.9478154880779058
503,0.634921685216014,0.0026999999999999247,0.0006749999999999812,0.999325,0.8867418474160047,0.0,0.0,1.4142135623730951,0.002811557778077724,0.9971884422219223,15.0,0.02982107355864811,0.9701789264413518,9.848857801796104,0.019580234198401797,0.9804197658015982,26.1725046566048,0.05203281243857813,0.9479671875614218
505,0.9679715749552713,0.015800000000000036,0.003950000000000009,0.99605,0.8902676599305813,0.0,0.0,1.4142135623730951,0.002800422895788307,0.9971995771042117,13.038404810405298,0.025818623386941186,0.9741813766130588,6.708203932499369,0.013283572143563108,0.9867164278564369,21.93171219946131,0.043429133068240214,0.9565708669317597
501,0.44395100495663087,0.0027000000000001467,0.0006750000000000367,0.999325,0.8718484169149034,0.0,0.0,1.4142135623730951,0.0028227815616229442,0.997177218438377,16.401219466856727,0.03273696500370604,0.967263034996294,11.40175425099138,0.02275799251694886,0.9772420074830511,24.758836806279895,0.04941883594067843,0.9505811640593216
502,1.0949472336555743,0.007900000000000018,0.0019750000000000045,0.9980249999999999,0.8832571922459563,0.0,0.0,1.4142135623730951,0.002817158490783058,0.997182841509217,10.816653826391969,0.02154711917607962,0.9784528808239203,6.324555320336759,0.012598715777563265,0.9874012842224368,22.80350850198276,0.04542531574100151,0.9545746842589985
503,1.5378963033792985,0.019099999999999895,0.004774999999999974,0.995225,0.8770272252988164,0.0,0.0,1.4142135623730951,0.002811557778077724,0.9971884422219223,24.413111231467404,0.04853501238860319,0.9514649876113969,17.4928556845359,0.034777049074624054,0.9652229509253759,33.83784863137726,0.06727206487351345,0.9327279351264866
501,0.6345757194404769,0.01429999999999998,0.003574999999999995,0.996425,0.8832160349014282,0.0,0.0,1.4142135623730951,0.0028227815616229442,0.997177218438377,13.601470508735444,0.027148643730010868,0.9728513562699891,8.94427190999916,0.017852838143710897,0.9821471618562891,25.553864678361276,0.05100571792088079,0.9489942820791192
502,4.139859804546418,0.022299999999999986,0.005574999999999997,0.994425,0.8832571922459563,0.0,0.0,1.0,0.00199203187250996,0.99800796812749,8.54400374531753,0.017019927779516993,0.982980072220483,1.4142135623730951,0.002817158490783058,0.997182841509217,15.524174696260024,0.030924650789362598,0.9690753492106374
500,0.06340451681244019,0.01979999999999993,0.004949999999999982,0.99505,0.8814531286441398,0.0,0.0,1.4142135623730951,0.0028284271247461905,0.9971715728752538,14.142135623730951,0.0282842712474619,0.9717157287525381,10.295630140987,0.020591260281974003,0.979408739718026,25.079872407968907,0.050159744815937816,0.9498402551840622
499,0.5347705051153255,0.011799999999999922,0.0029499999999999804,0.99705,0.8779787628102235,0.0,0.0,1.0,0.002004008016032064,0.9979959919839679,14.866068747318506,0.029791720936510033,0.9702082790634899,4.0,0.008016032064128256,0.9919839679358717,21.93171219946131,0.04395132705302868,0.9560486729469713
500,0.5795664366700208,0.007299999999999973,0.0018249999999999933,0.998175,0.8797382392888011,0.0,0.0,1.4142135623730951,0.0028284271247461905,0.9971715728752538,14.866068747318506,0.02973213749463701,0.970267862505363,6.324555320336759,0.012649110640673518,0.9873508893593265,20.248456731316587,0.04049691346263317,0.9595030865373668
500,0.12107304968979093,0.0006000000000000449,0.00015000000000001124,0.99985,0.8750222173609877,0.0,0.0,1.0,0.002,0.998,14.866068747318506,0.02973213749463701,0.970267862505363,8.94427190999916,0.01788854381999832,0.9821114561800017,25.0,0.05,0.95
500,1.192646025243441,0.010199999999999987,0.0025499999999999967,0.99745,0.8701171075260011,0.0,0.0,1.0,0.002,0.998,15.0,0.03,0.97,4.123105625617661,0.00824621125123532,0.9917537887487646,22.360679774997898,0.044721359549995794,0.9552786404500042
498,0.410106514601992,0.01319999999999999,0.0032999999999999974,0.9967,0.8683537047273918,0.0,0.0,1.4142135623730951,0.002839786269825492,0.9971602137301745,15.556349186104045,0.03123764896808041,0.9687623510319195,3.605551275463989,0.007240062802136524,0.9927599371978635,16.492422502470642,0.033117314261989245,0.9668826857380107
501,0.39973738725544194,0.010400000000000076,0.002600000000000019,0.9974,0.8849343540354776,0.0,0.0,1.0,0.001996007984031936,0.998003992015968,14.142135623730951,0.028227815616229442,0.9717721843837706,5.0,0.00998003992015968,0.9900199600798403,21.37755832643195,0.04266977709866657,0.9573302229013334
501,0.21588248801324283,0.020399999999999974,0.005099999999999993,0.9949,0.8814977157673787,0.0,0.0,1.0,0.001996007984031936,0.998003992015968,15.556349186104045,0.031050597177852385,0.9689494028221476,10.770329614269007,0.02149766390073654,0.9785023360992635,8.06225774829855,0.016092330834927244,0.9839076691650728
502,0.506000563769021,0.00039999999999995595,9.999999999998899e-05,0.9999,0.8849789411587164,0.0,0.0,0.0,0.0,1.0,14.142135623730951,0.02817158490783058,0.9718284150921694,7.280109889280518,0.01450221093482175,0.9854977890651783,10.04987562112089,0.020019672552033647,0.9799803274479664
501,0.9402688651523192,0.0030000000000000027,0.0007500000000000007,0.99925,0.8849343540354776,0.0,0.0,1.0,0.001996007984031936,0.998003992015968,14.866068747318506,0.029672791910815382,0.9703272080891846,6.324555320336759,0.01262386291484383,0.9873761370851561,12.165525060596439,0.024282485150891094,0.975717514849109
506,0.6057468945186315,0.021199999999999997,0.005299999999999999,0.9947,0.8902950981602668,0.0,0.0,1.4142135623730951,0.002794888463187935,0.997205111536812,14.142135623730951,0.02794888463187935,0.9720511153681206,7.280109889280518,0.014387568951147268,0.9856124310488528,12.165525060596439,0.024042539645447506,0.9759574603545524
503,0.7124766769118551,0.0007000000000000339,0.00017500000000000848,0.999825,0.8884670261074755,0.0,0.0,3.0,0.005964214711729622,0.9940357852882704,14.212670403551895,0.028255805971276134,0.9717441940287239,12.206555615733702,0.024267506194301593,0.9757324938056984,4.242640687119285,0.00843467333423317,0.9915653266657668
504,0.695945195769724,0.03420000000000001,0.008550000000000002,0.9914499999999999,0.888504753673293,0.0,0.0,1.4142135623730951,0.002805979290422808,0.9971940207095772,14.866068747318506,0.02949616814944148,0.9705038318505586,7.615773105863909,0.015110660924333151,0.9848893390756669,11.704699910719626,0.02322361093396751,0.9767763890660325
504,0.7272789698290865,0.006199999999999983,0.0015499999999999958,0.9984500000000001,0.8902333621434745,0.0,0.0,1.4142135623730951,0.002805979290422808,0.9971940207095772,15.556349186104045,0.030865772194650882,0.9691342278053491,1.4142135623730951,0.002805979290422808,0.9971940207095772,17.46424919657298,0.03465128808843845,0.9653487119115616
504,2.1345617078954007,0.00990000000000002,0.002475000000000005,0.997525,0.8902333621434745,0.0,0.0,1.4142135623730951,0.002805979290422808,0.9971940207095772,15.524174696260024,0.030801933921150843,0.9691980660788492,20.0,0.03968253968253968,0.9603174603174603,2.23606797749979,0.0044366428124995826,0.9955633571875004
504,0.12029599755955189,0.00379999999999997,0.0009499999999999925,0.99905,0.888504753673293,0.0,0.0,1.4142135623730951,0.002805979290422808,0.9971940207095772,17.46424919657298,0.03465128808843845,0.9653487119115616,23.600847442411894,0.046827078258753756,0.9531729217412462,6.4031242374328485,0.012704611582208033,0.987295388417792
504,2.7375857458341173,0.007400000000000018,0.0018500000000000044,0.99815,0.888504753673293,0.0,0.0,1.4142135623730951,0.002805979290422808,0.9971940207095772,4.47213595499958,0.008873285624999165,0.9911267143750009,3.605551275463989,0.0071538715783015655,0.9928461284216984,13.92838827718412,0.027635691026158968,0.9723643089738411
505,0.8363345893912246,0.002799999999999969,0.0006999999999999923,0.9993,0.8919996981794734,0.0,0.0,1.4142135623730951,0.002800422895788307,0.9971995771042117,14.866068747318506,0.02943775989568021,0.9705622401043198,2.23606797749979,0.004427857381187702,0.9955721426188123,16.76305461424021,0.03319416755295091,0.9668058324470491
505,1.161811594541355,0.0030000000000000027,0.0007500000000000007,0.99925,0.8902676599305813,0.0,0.0,0.0,0.0,1.0,5.0,0.009900990099009901,0.9900990099009901,3.605551275463989,0.007139705495968296,0.9928602945040317,16.278820596099706,0.03223528830910833,0.9677647116908916
503,0.6642238286915862,0.0032999999999999696,0.0008249999999999924,0.999175,0.8884670261074755,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,14.212670403551895,0.028255805971276134,0.9717441940287239,2.8284271247461903,0.005623115556155448,0.9943768844438445,18.681541692269406,0.037140241932941166,0.9628597580670588
504,1.1247006471491652,0.023099999999999954,0.0057749999999999885,0.994225,0.888504753673293,0.0,0.0,1.0,0.001984126984126984,0.998015873015873,14.866068747318506,0.02949616814944148,0.9705038318505586,4.123105625617661,0.00818076513019377,0.9918192348698063,16.55294535724685,0.032843145550092954,0.9671568544499071
508,0.3946202044420204,0.005699999999999983,0.0014249999999999957,0.998575,0.8972987062874703,0.0,0.0,1.0,0.001968503937007874,0.9980314960629921,14.212670403551895,0.027977697644787195,0.9720223023552128,6.082762530298219,0.011973941988776023,0.988026058011224,13.601470508735444,0.026774548245542214,0.9732254517544577
506,0.535334394937518,0.005600000000000049,0.0014000000000000123,0.9985999999999999,0.8937660342154724,0.0,0.0,1.0,0.001976284584980237,0.9980237154150198,14.866068747318506,0.029379582504582027,0.9706204174954179,3.605551275463989,0.0071255954060553146,0.9928744045939447,17.46424919657298,0.03451432647544067,0.9654856735245594
508,0.18569166146441418,0.034,0.0085,0.9915,0.8990410338724946,0.0,0.0,1.4142135623730951,0.0027838849653013683,0.9972161150346986,14.866068747318506,0.02926391485692619,0.9707360851430739,6.082762530298219,0.011973941988776023,0.988026058011224,13.0,0.025590551181102362,0.9744094488188977
504,0.6222625512712199,0.021800000000000014,0.0054500000000000035,0.99455,0.891961970613656,0.0,0.0,1.4142135623730951,0.002805979290422808,0.9971940207095772,5.0990195135927845,0.010117102209509492,0.9898828977904905,3.605551275463989,0.0071538715783015655,0.9928461284216984,17.4928556845359,0.03470804699312679,0.9652919530068732
508,0.580365657723938,0.01100000000000001,0.0027500000000000024,0.99725,0.8972987062874703,0.0,0.0,0.0,0.0,1.0,13.45362404707371,0.026483511903688407,0.9735164880963116,6.0,0.011811023622047244,0.9881889763779528,14.142135623730951,0.027838849653013684,0.9721611503469864
506,1.9911413312559896,0.0305,0.007625,0.992375,0.8937660342154724,0.0,0.0,1.0,0.001976284584980237,0.9980237154150198,6.708203932499369,0.013257320024702311,0.9867426799752977,5.0,0.009881422924901186,0.9901185770750988,13.601470508735444,0.026880376499477162,0.9731196235005228
506,0.596909599011525,0.018500000000000003,0.004625000000000001,0.995375,0.8937660342154724,0.0,0.0,1.4142135623730951,0.002794888463187935,0.997205111536812,4.47213595499958,0.008838213349801541,0.9911617866501985,6.708203932499369,0.013257320024702311,0.9867426799752977,16.278820596099706,0.032171582205730645,0.9678284177942693
506,0.13427119525024556,0.0179,0.004475,0.995525,0.8955015022430752,0.0,0.0,0.0,0.0,1.0,10.63014581273465,0.021008193305799703,0.9789918066942003,5.385164807134504,0.010642618195917991,0.9893573818040821,22.67156809750927,0.04480547054843729,0.9551945294515627
503,1.016629616942378,0.0591,0.014775,0.985225,0.8901922047989463,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,15.620499351813308,0.03105467067954932,0.9689453293204506,10.0,0.019880715705765408,0.9801192842942346,28.319604517012593,0.05630140063024372,0.9436985993697563
504,0.5647760794824417,0.0801,0.020025,0.979975,0.891961970613656,0.0,0.0,1.4142135623730951,0.002805979290422808,0.9971940207095772,17.029386365926403,0.033788465011758737,0.9662115349882413,5.830951894845301,0.01156934899770893,0.9884306510022911,23.345235059857504,0.046319910833050607,0.9536800891669494
505,1.5359315288870086,0.101,0.02525,0.97475,0.8919996981794734,0.0,0.0,0.0,0.0,1.0,10.44030650891055,0.0206738742750704,0.9793261257249296,5.0990195135927845,0.010097068343748088,0.9899029316562519,21.2602916254693,0.04209958737716693,0.9579004126228331
